TranscriptId	GeneSym
rna-XM_038220580.1	LOC119744583
rna-XM_038201213.1	LOC119728810
rna-XM_038207519.1	LOC119734169
rna-XM_038190745.1	LOC119720878
rna-XM_038208362.1	LOC119734800
rna-XM_038195866.1	LOC119724687
rna-XM_038219414.1	LOC119743067
rna-XR_005273217.1	LOC119743780
rna-XM_038215341.1	LOC119740133
rna-XM_038216553.1	LOC119740999
rna-XM_038193741.1	LOC119723147
gene-LOC119739761	LOC119739761
rna-XR_005273239.1	LOC119743804
rna-XM_038188559.1	LOC119719199
rna-XM_038200118.1	LOC119728039
rna-XM_038203931.1	LOC119730867
rna-XM_038207141.1	LOC119733779
rna-XM_038200281.1	LOC119728181
rna-XM_038219569.1	LOC119743187
rna-XM_038190298.1	LOC119720575
rna-XM_038213263.1	LOC119738382
rna-XM_038222554.1	LOC119745889
rna-XR_005270931.1	LOC119727265
rna-XM_038201467.1	LOC119728990
rna-XM_038194888.1	LOC119723966
rna-XM_038196342.1	LOC119724982
rna-XM_038190767.1	LOC119720900
rna-XM_038222837.1	LOC119746062
rna-XM_038201880.1	LOC119729275
rna-XM_038206247.1	LOC119732629
rna-XM_038205669.1	LOC119732230
rna-XR_005272590.1	LOC119739537
rna-XM_038216441.1	LOC119740939
rna-XM_038209061.1	LOC119735361
rna-XM_038217630.1	LOC119741748
rna-XM_038219445.1	LOC119743094
rna-XM_038206482.1	LOC119732891
rna-XM_038214845.1	LOC119739777
rna-XM_038222398.1	LOC119745793
rna-XM_038211468.1	LOC119737268
rna-XM_038194107.1	LOC119723444
rna-XM_038192949.1	LOC119722697
rna-Trnat-ggu-5	Trnat-ggu
rna-XM_038216210.1	LOC119740787
rna-XM_038222804.1	LOC119746044
rna-XM_038218899.1	LOC119742734
rna-XM_038222565.1	LOC119745897
rna-XM_038207767.1	LOC119734328
rna-XM_038206388.1	LOC119732784
rna-XM_038193074.1	LOC119722768
rna-XM_038196364.1	LOC119724998
rna-XM_038211445.1	LOC119737169
rna-XM_038198239.1	LOC119726517
rna-XM_038205508.1	LOC119732115
rna-XM_038214266.1	LOC119739358
rna-XR_005271267.1	LOC119729777
rna-XM_038217786.1	LOC119741865
rna-XM_038218005.1	LOC119742007
rna-XR_005273451.1	LOC119744031
rna-XM_038200331.1	LOC119728202
rna-XM_038211932.1	LOC119737512
rna-XM_038213447.1	LOC119738541
rna-XM_038202566.1	LOC119729801
rna-XR_005271558.1	LOC119732494
rna-XM_038208025.1	LOC119734492
rna-XR_005273382.1	LOC119743957
rna-XM_038193244.1	LOC119722858
rna-XR_005270327.1	LOC119721869
rna-XM_038207556.1	LOC119734199
rna-XM_038192721.1	LOC119722538
rna-XM_038221987.1	LOC119745555
rna-XM_038193416.1	LOC119722980
rna-XM_038219015.1	LOC119742828
rna-XM_038216462.1	LOC119740949
rna-XM_038215367.1	LOC119740157
rna-XR_005270065.1	LOC119720120
rna-XM_038214811.1	LOC119739758
rna-XM_038198590.1	LOC119726750
rna-XM_038216467.1	LOC119740952
rna-XM_038207133.1	LOC119733764
rna-XM_038194057.1	LOC119723424
rna-XM_038192408.1	LOC119722347
rna-XM_038192693.1	LOC119722525
rna-XM_038223510.1	LOC119746528
rna-XM_038213514.1	LOC119738608
rna-XM_038221091.1	LOC119744899
rna-XM_038193264.1	LOC119722868
rna-XM_038192816.1	LOC119722612
rna-XM_038192900.1	LOC119722662
rna-XR_005271012.1	LOC119728170
rna-XM_038205522.1	LOC119732126
rna-XM_038198416.1	LOC119726653
rna-XM_038189383.1	LOC119719912
rna-XM_038202692.1	LOC119729895
rna-XM_038192469.1	LOC119722390
rna-XM_038220901.1	LOC119744772
rna-XM_038219792.1	LOC119743401
rna-XM_038191731.1	LOC119721772
rna-XM_038209373.1	LOC119735607
rna-XM_038205648.1	LOC119732215
rna-XM_038206850.1	LOC119733266
rna-XR_005270449.1	LOC119722451
rna-XM_038201784.1	LOC119729217
gene-LOC119732996	LOC119732996
rna-XR_005273463.1	LOC119744044
rna-XM_038222387.1	LOC119745786
rna-XM_038215539.1	LOC119740276
rna-XM_038220654.1	LOC119744620
rna-XM_038201966.1	LOC119729341
rna-XM_038211332.1	LOC119737167
rna-XM_038203305.1	LOC119730422
rna-XM_038198356.1	LOC119726611
rna-XM_038200342.1	LOC119728206
rna-XR_005271847.1	LOC119733477
rna-XM_038212729.1	LOC119738017
rna-XM_038198275.1	LOC119726544
rna-XM_038193413.1	LOC119722977
rna-XM_038217664.1	LOC119741767
rna-XM_038215874.1	LOC119740532
rna-XM_038193646.1	LOC119723110
rna-XM_038213112.1	LOC119738275
rna-XM_038200823.1	LOC119728543
rna-XM_038218148.1	LOC119742115
rna-Trnas-gcu-5	Trnas-gcu
rna-XM_038217441.1	LOC119741615
rna-XM_038204198.1	LOC119731152
rna-Trnae-cuc-32	Trnae-cuc
rna-XR_005273552.1	LOC119744249
rna-XR_005270717.1	LOC119725623
rna-XM_038215972.1	LOC119740612
rna-XM_038202006.1	LOC119729384
rna-XM_038218517.1	LOC119742530
gene-LOC119724471	LOC119724471
rna-XR_005271088.1	LOC119728614
rna-XM_038200270.1	LOC119728179
rna-XM_038198330.1	LOC119726592
rna-XM_038200164.1	LOC119728091
rna-XM_038209162.1	LOC119735460
rna-XM_038203495.1	LOC119730528
rna-XM_038223178.1	LOC119746309
rna-XM_038222889.1	LOC119746096
rna-XR_005273597.1	LOC119744875
rna-XM_038202568.1	LOC119729801
rna-XM_038193698.1	LOC119723149
rna-XM_038210792.1	LOC119736782
rna-XM_038189370.1	LOC119719901
rna-XR_005269935.1	LOC119719441
rna-XM_038188723.1	LOC119719314
rna-XM_038207537.1	LOC119734182
rna-XR_005273523.1	LOC119744109
rna-XM_038193729.1	LOC119723166
rna-XM_038188347.1	LOC119718914
rna-XM_038192894.1	LOC119722657
rna-XM_038205207.1	LOC119731919
rna-XR_005272350.1	LOC119737200
rna-XM_038202993.1	LOC119730199
rna-XR_005270769.1	LOC119726102
rna-XM_038192485.1	LOC119722395
rna-XM_038196583.1	LOC119725236
rna-XM_038204855.1	LOC119731621
rna-XM_038221530.1	LOC119745245
rna-XM_038198138.1	LOC119726452
rna-XM_038196807.1	LOC119725403
rna-XM_038200937.1	LOC119728626
rna-XM_038204502.1	LOC119731335
rna-XM_038188611.1	LOC119719238
rna-XR_005272854.1	LOC119742459
rna-XM_038202770.1	LOC119729981
rna-XR_005271215.1	LOC119729303
gene-LOC119727970	LOC119727970
gene-LOC119743354	LOC119743354
rna-XM_038196993.1	LOC119725554
rna-XM_038212849.1	LOC119738109
rna-XM_038209024.1	LOC119735326
rna-XM_038191915.1	LOC119721954
rna-XM_038211779.1	LOC119737427
rna-XR_005273644.1	LOC119745674
rna-XM_038221582.1	LOC119745306
rna-XM_038202368.1	LOC119729688
rna-XR_005272100.1	LOC119734707
rna-XM_038216497.1	LOC119740969
rna-XM_038218723.1	LOC119742604
rna-XR_005273625.1	LOC119745395
rna-XM_038213358.1	LOC119738460
rna-XM_038198879.1	LOC119727005
rna-XM_038217354.1	LOC119741553
rna-XM_038189544.1	LOC119720035
rna-XM_038204691.1	LOC119731520
rna-XM_038204273.1	LOC119731201
rna-XM_038215449.1	LOC119740219
rna-XM_038192746.1	LOC119722552
rna-XR_005269916.1	LOC119719372
rna-XM_038214612.1	LOC119739622
rna-XM_038216885.1	LOC119741177
rna-XM_038206942.1	LOC119733355
rna-XM_038199413.1	LOC119727512
rna-XM_038197626.1	LOC119726005
rna-XM_038190005.1	LOC119720350
gene-LOC119721811	LOC119721811
rna-XR_005269866.1	LOC119718931
rna-XM_038209412.1	LOC119735628
rna-XM_038216139.1	LOC119740736
rna-XR_005272358.1	LOC119737248
rna-XM_038206064.1	LOC119732512
rna-XM_038210032.1	LOC119736039
rna-XM_038191494.1	LOC119721416
rna-XM_038199540.1	LOC119727595
rna-XM_038205100.1	LOC119731827
rna-XM_038206139.1	LOC119732571
rna-XM_038209109.1	LOC119735412
rna-XM_038205874.1	LOC119732391
rna-XM_038210098.1	LOC119736092
rna-XM_038199498.1	LOC119727568
rna-XM_038203720.1	LOC119730713
rna-XM_038218961.1	LOC119742791
rna-XM_038218122.1	LOC119742098
rna-Trnap-ugg-5	Trnap-ugg
rna-XM_038219538.1	LOC119743169
rna-XM_038199325.1	LOC119727447
rna-XM_038219396.1	LOC119743056
gene-LOC119745998	LOC119745998
rna-XM_038204934.1	LOC119731710
rna-XR_005269945.1	LOC119719481
rna-XM_038219399.1	LOC119743059
rna-XM_038202683.1	LOC119729888
rna-XM_038201127.1	LOC119728753
rna-XM_038196953.1	LOC119725528
rna-XM_038190628.1	LOC119720785
rna-XM_038197869.1	LOC119726244
rna-Trnan-guu-12	Trnan-guu
rna-XM_038207479.1	LOC119734123
rna-XM_038200219.1	LOC119728143
rna-XM_038201996.1	LOC119729375
rna-XM_038204112.1	LOC119731097
rna-XR_005270782.1	LOC119726153
rna-XM_038197707.1	LOC119726094
rna-XM_038210800.1	LOC119736791
rna-XM_038208013.1	LOC119734481
rna-Trnai-aau-2	Trnai-aau
rna-XM_038206580.1	LOC119732999
rna-XM_038190203.1	LOC119720514
rna-XM_038216129.1	LOC119740730
rna-XM_038201932.1	LOC119729310
rna-XM_038188574.1	LOC119719208
rna-XM_038221611.1	LOC119745320
rna-XM_038214198.1	LOC119739313
rna-XR_005271629.1	LOC119732896
rna-XR_005271031.1	LOC119728295
rna-XM_038199860.1	LOC119727795
rna-XM_038209673.1	LOC119735755
rna-XM_038199852.1	LOC119727753
rna-XR_005271323.1	LOC119729945
rna-XM_038204762.1	LOC119731575
rna-XM_038210382.1	LOC119736369
rna-XM_038221598.1	LOC119745313
rna-XR_005272291.1	LOC119736234
rna-XM_038215866.1	LOC119740525
rna-XM_038216629.1	LOC119741035
rna-XM_038211425.1	LOC119737232
rna-XM_038212657.1	LOC119737975
rna-XR_005271503.1	LOC119731986
rna-XM_038210069.1	LOC119736059
rna-XM_038191351.1	LOC119721323
rna-XM_038191896.1	LOC119721939
rna-XM_038189893.1	LOC119720268
rna-XM_038202653.1	LOC119729859
rna-XM_038188630.1	LOC119719254
rna-XM_038205327.1	LOC119731985
rna-XM_038200264.1	LOC119728175
rna-XM_038222803.1	LOC119746044
rna-Trnal-uaa-8	Trnal-uaa
rna-XM_038211699.1	LOC119737380
rna-XM_038195860.1	LOC119724691
rna-XM_038214759.1	LOC119739726
rna-XM_038201873.1	LOC119729270
rna-XM_038204203.1	LOC119731157
rna-Trnaa-agc-37	Trnaa-agc
rna-Trnad-guc-23	Trnad-guc
rna-XM_038207394.1	LOC119734016
rna-XM_038204117.1	LOC119731102
rna-XM_038189007.1	LOC119719544
rna-XM_038195882.1	LOC119724705
rna-XM_038196836.1	LOC119725431
rna-XM_038194230.1	LOC119723527
rna-XM_038194071.1	LOC119723429
rna-XM_038211436.1	LOC119737238
rna-XM_038219139.1	LOC119742890
rna-XM_038191599.1	LOC119721522
rna-XM_038198596.1	LOC119726754
rna-XM_038195907.1	LOC119724724
rna-XR_005270926.1	LOC119727245
rna-XM_038196783.1	LOC119725377
gene-LOC119723296	LOC119723296
rna-XM_038216135.1	LOC119740733
rna-XM_038188694.1	LOC119719291
rna-XM_038207974.1	LOC119734464
rna-XM_038191952.1	LOC119721977
rna-XM_038215260.1	LOC119740060
rna-XM_038199053.1	LOC119727193
rna-XM_038201450.1	LOC119728977
rna-XM_038193424.1	LOC119722987
rna-XM_038216268.1	LOC119740827
rna-XM_038222930.1	LOC119746132
rna-XM_038222145.1	LOC119745639
rna-XM_038188307.1	LOC119718882
gene-LOC119743582	LOC119743582
rna-XR_005271763.1	LOC119733308
rna-XM_038213853.1	LOC119738878
rna-XM_038213338.1	LOC119738443
rna-XM_038222260.1	LOC119745716
rna-XM_038201408.1	LOC119728951
rna-Trnap-ugg-4	Trnap-ugg
rna-XM_038220253.1	LOC119744366
rna-XR_005271697.1	LOC119733205
rna-XM_038211300.1	LOC119737167
rna-XM_038219756.1	LOC119743366
rna-XM_038191825.1	LOC119721885
rna-XR_005271990.1	LOC119733925
rna-XM_038212578.1	LOC119737919
rna-XM_038196206.1	LOC119724904
rna-XM_038194517.1	LOC119723716
rna-XM_038206426.1	LOC119732824
rna-XM_038211084.1	LOC119737019
rna-XM_038221635.1	LOC119745272
rna-XM_038188274.1	LOC119718854
rna-XM_038192613.1	LOC119722478
rna-XM_038214758.1	LOC119739726
rna-XM_038201368.1	LOC119728919
rna-XM_038212195.1	LOC119737677
rna-XM_038214527.1	LOC119739549
rna-XM_038194011.1	LOC119723395
rna-XM_038190827.1	LOC119720952
rna-XM_038222981.1	LOC119746172
rna-XR_005273498.1	LOC119744082
rna-XM_038213209.1	LOC119738348
rna-XM_038209727.1	LOC119735793
rna-XM_038206811.1	LOC119733224
rna-XM_038192213.1	LOC119722166
rna-XM_038193513.1	LOC119723033
rna-XM_038218474.1	LOC119742517
rna-XM_038218312.1	LOC119742100
rna-XM_038189840.1	LOC119720226
rna-XM_038192125.1	LOC119722100
rna-XM_038212044.1	LOC119737588
rna-XM_038208747.1	LOC119735055
gene-LOC119722415	LOC119722415
rna-XM_038194657.1	LOC119723793
rna-XM_038208641.1	LOC119734977
rna-XM_038216802.1	LOC119741115
rna-XM_038205866.1	LOC119732389
rna-XM_038207009.1	LOC119733443
rna-XR_005273484.1	LOC119744067
rna-XM_038218653.1	LOC119742569
rna-XM_038203892.1	LOC119730841
rna-XM_038197228.1	LOC119725700
rna-XM_038196907.1	LOC119725501
rna-XM_038220864.1	LOC119744758
rna-XM_038203448.1	LOC119730495
rna-XM_038203682.1	LOC119730687
rna-XM_038215376.1	LOC119740164
rna-XM_038195720.1	LOC119724604
rna-XM_038195755.1	LOC119724626
rna-XM_038195349.1	LOC119724340
rna-XM_038204797.1	LOC119731602
rna-XM_038201541.1	LOC119729044
rna-XM_038220176.1	LOC119744307
rna-XR_005271000.1	LOC119727701
rna-XM_038223281.1	LOC119746373
rna-XM_038194733.1	LOC119723858
rna-XM_038206170.1	LOC119732595
rna-XM_038203355.1	LOC119730449
gene-LOC119720845	LOC119720845
rna-XM_038220834.1	LOC119744740
rna-XM_038205151.1	LOC119731867
rna-XM_038221894.1	LOC119745512
rna-XM_038219129.1	LOC119742883
rna-XM_038196131.1	LOC119724855
rna-XR_005273268.1	LOC119743835
rna-XR_005271818.1	LOC119733412
rna-XR_005270402.1	LOC119722068
rna-XR_005272388.1	LOC119737474
rna-XM_038189656.1	LOC119720109
rna-XM_038218690.1	LOC119742589
rna-Trnav-uac-8	Trnav-uac
gene-LOC119735069	LOC119735069
rna-XM_038215344.1	LOC119740137
rna-XM_038219551.1	LOC119743174
rna-XM_038209863.1	LOC119735914
rna-XM_038213076.1	LOC119738257
rna-XM_038207072.1	LOC119733681
rna-XM_038205215.1	LOC119731922
rna-XM_038220296.1	LOC119744387
rna-XM_038220983.1	LOC119744824
rna-XM_038194501.1	LOC119723706
rna-XR_005273059.1	LOC119743575
rna-XM_038216348.1	LOC119740885
rna-XM_038221878.1	LOC119745503
rna-XM_038193265.1	LOC119722870
rna-XM_038214674.1	LOC119739659
rna-XM_038218070.1	LOC119742053
rna-XM_038205073.1	LOC119731800
rna-XM_038214731.1	LOC119739705
rna-XM_038197995.1	LOC119726339
rna-XM_038216346.1	LOC119740885
rna-XM_038212211.1	LOC119737677
rna-XM_038215847.1	LOC119740510
rna-XM_038203163.1	LOC119730327
rna-XM_038207451.1	LOC119734086
rna-XM_038207496.1	LOC119734142
rna-XM_038209845.1	LOC119735899
rna-XM_038194108.1	LOC119723446
rna-Trnav-uac-3	Trnav-uac
rna-XR_005270695.1	LOC119725240
rna-XM_038190037.1	LOC119720377
rna-XM_038210154.1	LOC119736142
rna-XR_005270111.1	LOC119720700
rna-XM_038211344.1	LOC119737172
rna-XM_038190291.1	LOC119720572
rna-XM_038197325.1	LOC119725764
rna-XM_038217615.1	LOC119741737
rna-XM_038218065.1	LOC119742048
rna-XM_038209163.1	LOC119735461
rna-XM_038205939.1	LOC119732427
rna-XM_038213230.1	LOC119738362
rna-Trnap-ugg-12	Trnap-ugg
rna-XM_038214172.1	LOC119739292
rna-XM_038216953.1	LOC119741218
rna-XR_005270216.1	LOC119721623
rna-XM_038206909.1	LOC119733313
rna-XM_038209509.1	LOC119735676
rna-XM_038222093.1	LOC119745608
rna-XM_038209984.1	LOC119735997
rna-XM_038222390.1	LOC119745777
rna-Trnaf-gaa-25	Trnaf-gaa
rna-XR_005272595.1	LOC119739571
rna-XM_038212730.1	LOC119738018
rna-XR_005271731.1	LOC119733244
rna-XR_005273129.1	LOC119743687
rna-XM_038202140.1	LOC119729538
rna-XM_038201400.1	LOC119728949
gene-LOC119737899	LOC119737899
rna-XM_038188457.1	LOC119719135
rna-XM_038201272.1	LOC119728858
rna-XM_038221797.1	LOC119745444
rna-XM_038205416.1	LOC119732050
rna-XM_038211766.1	LOC119737423
rna-XM_038220420.1	LOC119744484
rna-XM_038194272.1	LOC119723558
rna-XM_038211223.1	LOC119737121
rna-XM_038216733.1	LOC119741079
rna-XR_005271867.1	LOC119733499
rna-XM_038188867.1	LOC119719424
rna-XR_005270985.1	LOC119727553
rna-XM_038217962.1	LOC119741977
rna-XM_038213305.1	LOC119738414
rna-XM_038219761.1	LOC119743368
rna-XM_038188865.1	LOC119719393
rna-Trnak-uuu-11	Trnak-uuu
rna-XM_038212512.1	LOC119737875
rna-XM_038190734.1	LOC119720869
rna-XM_038190360.1	LOC119720616
rna-XM_038201934.1	LOC119729313
gene-LOC119719747	LOC119719747
rna-XM_038207475.1	LOC119734117
rna-XM_038202213.1	LOC119729593
rna-XM_038206561.1	LOC119732978
rna-XM_038203049.1	LOC119730240
gene-LOC119721566	LOC119721566
rna-XM_038209380.1	LOC119735610
rna-XM_038196210.1	LOC119724906
rna-Trnaq-cug-14	Trnaq-cug
rna-XM_038223050.1	LOC119746231
rna-XM_038221435.1	LOC119745212
rna-XM_038206387.1	LOC119732783
rna-XM_038210830.1	LOC119736820
rna-XM_038205488.1	LOC119732100
rna-XM_038215706.1	LOC119740410
rna-XM_038211173.1	LOC119737083
rna-XM_038197277.1	LOC119725727
rna-XM_038193910.1	LOC119723314
rna-XM_038218400.1	LOC119742465
rna-XM_038196703.1	LOC119725318
rna-XM_038216833.1	LOC119741140
rna-XM_038204081.1	LOC119731070
rna-XM_038200831.1	LOC119728549
rna-XM_038194352.1	LOC119723609
rna-XM_038214502.1	LOC119739526
rna-XM_038203263.1	LOC119730392
rna-XM_038216483.1	LOC119740959
rna-XM_038202185.1	LOC119729572
rna-XM_038214276.1	LOC119739362
rna-XM_038197030.1	LOC119725569
rna-XM_038191053.1	LOC119721169
rna-XM_038208874.1	LOC119735169
rna-XM_038208793.1	LOC119735092
rna-XM_038220452.1	LOC119744507
rna-XR_005271391.1	LOC119730760
rna-XR_005273151.1	LOC119743709
rna-XM_038218209.1	LOC119742170
rna-XM_038219944.1	LOC119743523
rna-XM_038188461.1	LOC119719139
rna-XR_005271300.1	LOC119729901
rna-XM_038205439.1	LOC119732068
rna-XM_038195421.1	LOC119724391
rna-XM_038206774.1	LOC119733187
rna-XM_038214107.1	LOC119739249
rna-XM_038202350.1	LOC119729677
rna-XM_038205387.1	LOC119732021
rna-XM_038207771.1	LOC119734330
rna-XM_038211603.1	LOC119737331
rna-XR_005273077.1	LOC119743631
rna-XM_038198020.1	LOC119726363
rna-XM_038207355.1	LOC119733975
rna-XM_038192065.1	LOC119722070
rna-XM_038209678.1	LOC119735762
rna-XM_038200502.1	LOC119728313
rna-XM_038221458.1	LOC119745234
rna-XM_038215489.1	LOC119740243
rna-XM_038223409.1	LOC119746451
rna-XM_038211011.1	LOC119736965
rna-XM_038189004.1	LOC119719521
rna-XM_038205606.1	LOC119732182
rna-XM_038212185.1	LOC119737677
rna-XM_038208031.1	LOC119734497
rna-XM_038195690.1	LOC119724582
rna-XM_038220767.1	LOC119744698
rna-XM_038194816.1	LOC119723913
rna-XM_038194726.1	LOC119723848
rna-XM_038217094.1	LOC119741310
rna-XM_038209236.1	LOC119735514
rna-XM_038190014.1	LOC119720358
rna-XM_038194476.1	LOC119723684
rna-XM_038205578.1	LOC119732164
rna-XM_038193620.1	LOC119723097
rna-XM_038191820.1	LOC119721885
rna-XR_005272192.1	LOC119735590
rna-XM_038217964.1	LOC119741978
rna-XR_005273184.1	LOC119743745
rna-XR_005273485.1	LOC119744068
rna-XM_038190694.1	LOC119720838
rna-XM_038216810.1	LOC119741118
gene-LOC119735344	LOC119735344
rna-XM_038201225.1	LOC119728828
rna-XM_038204823.1	LOC119731623
rna-XM_038205821.1	LOC119732363
rna-XM_038200097.1	LOC119727983
rna-XM_038210085.1	LOC119736075
rna-XM_038214551.1	LOC119739559
rna-XM_038190253.1	LOC119720548
rna-XM_038203413.1	LOC119730479
rna-XM_038210521.1	LOC119736504
rna-XM_038200976.1	LOC119728667
rna-XR_005273711.1	LOC119746209
rna-XM_038217983.1	LOC119741934
rna-XR_005270428.1	LOC119722284
rna-XM_038199857.1	LOC119727753
rna-XM_038211214.1	LOC119737116
rna-XM_038202938.1	LOC119730157
rna-XM_038210055.1	LOC119736051
rna-XM_038217445.1	LOC119741619
rna-XM_038199042.1	LOC119727180
rna-XM_038191051.1	LOC119721169
rna-XM_038212401.1	LOC119737789
rna-XM_038201509.1	LOC119729024
rna-XM_038221298.1	LOC119745076
rna-XM_038221949.1	LOC119745555
rna-XM_038209901.1	LOC119735943
rna-XM_038195719.1	LOC119724604
rna-XM_038199755.1	LOC119727724
rna-XM_038197360.1	LOC119725771
rna-XM_038210842.1	LOC119736832
rna-XM_038190665.1	LOC119720813
rna-XM_038193245.1	LOC119722858
rna-XM_038217561.1	LOC119741702
rna-XM_038215981.1	LOC119740619
rna-XM_038202060.1	LOC119729490
rna-XM_038195469.1	LOC119724421
rna-XM_038193341.1	LOC119722932
rna-XM_038216992.1	LOC119741244
rna-XM_038223360.1	LOC119746417
rna-XM_038194416.1	LOC119723645
rna-XM_038191301.1	LOC119721295
rna-XR_005270712.1	LOC119725538
rna-XM_038213409.1	LOC119738507
rna-XM_038200366.1	LOC119728217
rna-XM_038197346.1	LOC119725778
rna-XM_038189997.1	LOC119720345
rna-XM_038190277.1	LOC119720561
rna-XM_038201980.1	LOC119729355
rna-XM_038211740.1	LOC119737407
rna-XM_038209290.1	LOC119735554
rna-XM_038209068.1	LOC119735370
rna-XM_038198933.1	LOC119727040
rna-XM_038212576.1	LOC119737912
rna-XM_038205492.1	LOC119732101
rna-XR_005273104.1	LOC119743660
rna-XM_038200523.1	LOC119728325
rna-XM_038213332.1	LOC119738436
rna-XM_038197057.1	LOC119725592
rna-XM_038216995.1	LOC119741244
rna-XM_038201011.1	LOC119728687
rna-XM_038193883.1	LOC119723321
rna-XR_005269862.1	LOC119718919
rna-XR_005271993.1	LOC119733964
rna-XM_038219657.1	LOC119743253
rna-XM_038196326.1	LOC119724972
rna-XM_038207811.1	LOC119734350
rna-Trnad-guc-41	Trnad-guc
rna-XM_038217220.1	LOC119741463
rna-XM_038193882.1	LOC119723317
rna-XM_038218539.1	LOC119742530
rna-XM_038210145.1	LOC119736131
rna-XM_038194118.1	LOC119723453
rna-XM_038201921.1	LOC119729300
rna-XM_038188798.1	LOC119719369
rna-XM_038214375.1	LOC119739424
rna-XM_038211045.1	LOC119736999
rna-XM_038199273.1	LOC119727408
rna-XM_038190215.1	LOC119720518
rna-XM_038211322.1	LOC119737167
rna-XM_038214884.1	LOC119739804
rna-XM_038200691.1	LOC119728446
rna-XM_038218268.1	LOC119742235
rna-XM_038220617.1	LOC119744599
rna-XM_038205297.1	LOC119731963
rna-XM_038191980.1	LOC119722004
rna-XM_038194069.1	LOC119723429
rna-XM_038193789.1	LOC119723226
rna-XM_038221226.1	LOC119745001
rna-XM_038223392.1	LOC119746434
rna-XM_038196074.1	LOC119724828
rna-XM_038203953.1	LOC119730888
rna-XM_038218563.1	LOC119742545
rna-XM_038221963.1	LOC119745555
rna-XM_038195526.1	LOC119724465
rna-XM_038200404.1	LOC119728247
rna-XM_038212681.1	LOC119737985
rna-XM_038212696.1	LOC119737997
rna-XM_038196239.1	LOC119724918
rna-XM_038221015.1	LOC119744842
rna-XM_038204485.1	LOC119731325
rna-XM_038219009.1	LOC119742826
rna-XM_038208838.1	LOC119735139
rna-XM_038201382.1	LOC119728934
rna-XM_038212615.1	LOC119737938
rna-XM_038193059.1	LOC119722749
rna-XM_038207561.1	LOC119734203
rna-XR_005271608.1	LOC119732849
rna-XM_038214859.1	LOC119739784
rna-XM_038191174.1	LOC119721218
rna-XM_038219375.1	LOC119743040
rna-XM_038204470.1	LOC119731319
rna-XM_038190361.1	LOC119720617
rna-XM_038188912.1	LOC119719452
rna-XM_038193665.1	LOC119723123
rna-XM_038192547.1	LOC119722427
rna-XM_038193347.1	LOC119722935
rna-XM_038213980.1	LOC119739149
rna-XM_038208699.1	LOC119735020
rna-XM_038211098.1	LOC119737029
rna-XM_038196533.1	LOC119725172
rna-XR_005273314.1	LOC119743884
rna-XM_038198786.1	LOC119726946
rna-XM_038198806.1	LOC119726936
rna-XM_038189198.1	LOC119719702
rna-XM_038212572.1	LOC119737918
rna-XM_038198324.1	LOC119726590
rna-XM_038222257.1	LOC119745714
rna-XM_038212801.1	LOC119738074
rna-XM_038210104.1	LOC119736095
rna-XM_038194227.1	LOC119723522
rna-XR_005273238.1	LOC119743803
rna-XR_005272188.1	LOC119735570
rna-XM_038192563.1	LOC119722442
rna-XM_038216996.1	LOC119741245
rna-XR_005271113.1	LOC119728663
rna-XM_038214644.1	LOC119739640
rna-XR_005271616.1	LOC119732873
rna-XM_038192368.1	LOC119722320
rna-XM_038221605.1	LOC119745318
rna-Trnaa-ugc-23	Trnaa-ugc
rna-XM_038203989.1	LOC119730923
rna-XM_038217465.1	LOC119741632
rna-XM_038207332.1	LOC119733959
rna-XM_038206033.1	LOC119732503
rna-XR_005270237.1	LOC119721645
rna-Trnav-aac-28	Trnav-aac
rna-XM_038200069.1	LOC119727988
rna-XM_038221493.1	LOC119745259
rna-XM_038217904.1	LOC119741942
rna-XM_038193390.1	LOC119722962
rna-XM_038217180.1	LOC119741433
rna-XM_038215123.1	LOC119739964
rna-XR_005272796.1	LOC119741999
rna-XM_038209457.1	LOC119735660
rna-XM_038216835.1	LOC119741140
rna-XR_005273413.1	LOC119743991
rna-Trnae-uuc-5	Trnae-uuc
rna-XM_038189806.1	LOC119720213
rna-XM_038208071.1	LOC119734534
rna-XM_038202814.1	LOC119730023
rna-XM_038219711.1	LOC119743307
rna-XM_038208833.1	LOC119735134
rna-XM_038211020.1	LOC119736975
rna-XM_038192481.1	LOC119722392
rna-XM_038214214.1	LOC119739326
rna-XM_038190608.1	LOC119720770
rna-XM_038206204.1	LOC119732622
rna-XM_038221399.1	LOC119745175
rna-XM_038207936.1	LOC119734433
rna-XM_038216375.1	LOC119740900
rna-XM_038220172.1	LOC119744303
rna-XM_038223424.1	LOC119746462
rna-XM_038192099.1	LOC119722082
rna-XM_038188300.1	LOC119718875
rna-XM_038197998.1	LOC119726343
rna-XM_038190100.1	LOC119720436
rna-XM_038215770.1	LOC119740448
rna-XM_038215726.1	LOC119740426
rna-XM_038223476.1	LOC119746501
rna-XM_038218500.1	LOC119742530
rna-XM_038189870.1	LOC119720249
rna-XM_038193915.1	LOC119723340
rna-XM_038213657.1	LOC119738723
rna-XM_038200609.1	LOC119728389
rna-XM_038215454.1	LOC119740222
rna-XM_038207908.1	LOC119734411
rna-XM_038214545.1	LOC119739557
rna-XM_038216744.1	LOC119741080
rna-XM_038202035.1	LOC119729469
rna-XM_038195139.1	LOC119724195
rna-XR_005270340.1	LOC119721896
rna-XM_038199953.1	LOC119727753
rna-XM_038219237.1	LOC119742953
